Name,year,iso_code,population,gdp,co2,coal_co2,oil_co2,gas_co2,methane,nitrous_oxide,total_ghg,primary_energy_consumption
Ukraine,2001,UKR,49106855.0,281110000000.0,303.891,131.831,33.996,130.433,72.012,21.755,396.467,1562.9
Ukraine,2002,UKR,48677280.0,301087000000.0,295.901,136.228,35.368,116.284,73.691,23.041,390.197,1553.238
Ukraine,2003,UKR,48315132.0,335257000000.0,307.245,132.444,37.249,128.304,74.469,22.198,402.674,1591.928
Ukraine,2004,UKR,47979502.0,381078000000.0,310.626,135.323,36.469,128.409,72.214,21.365,400.903,1585.872
Ukraine,2005,UKR,47585558.0,399366000000.0,313.531,135.906,36.259,130.363,72.671,21.584,405.808,1605.493
Ukraine,2006,UKR,47278690.0,436787000000.0,333.062,154.04,40.508,126.738,70.624,21.968,422.172,1624.431
Ukraine,2007,UKR,47062802.0,480581000000.0,336.82,161.469,43.12,119.444,72.373,23.791,431.724,1617.882
Ukraine,2008,UKR,46819168.0,499592000000.0,325.983,154.64,43.891,114.802,71.748,25.064,420.802,1562.053
Ukraine,2009,UKR,46623732.0,431074000000.0,277.593,136.611,42.693,89.978,68.224,21.609,370.523,1330.558
Ukraine,2010,UKR,46456002.0,439430000000.0,294.366,145.421,39.84,100.442,66.056,23.276,383.074,1426.915
Ukraine,2011,UKR,46307852.0,471221000000.0,308.376,153.853,39.774,104.231,70.889,26.242,405.589,1474.744
Ukraine,2012,UKR,46210051.0,472277000000.0,304.424,158.981,38.465,97.27,70.879,25.616,409.418,1442.989
Ukraine,2013,UKR,46126762.0,472286000000.0,297.479,160.185,37.34,90.477,72.614,25.827,400.642,1369.568
Ukraine,2014,UKR,45972378.0,441233000000.0,257.639,138.373,35.341,75.185,67.333,24.963,354.97,1208.371
Ukraine,2015,UKR,45784903.0,398045000000.0,223.788,119.393,30.489,65.487,57.292,23.037,312.215,1003.408
Ukraine,2016,UKR,45616831.0,407666000000.0,233.961,126.828,34.124,64.067,60.375,25.223,324.641,1049.995
Ukraine,2017,UKR,45436036.0,417287000000.0,223.081,112.586,35.342,66.621,55.147,25.428,307.026,975.331
Ukraine,2018,UKR,45208903.0,431842000000.0,231.664,120.544,35.214,66.949,55.972,25.824,316.052,1011.989
